Gene_ID,Castle_Effect,Castle_Score,P_value
Cdc5l,-5.1,3.58,0.0289
Cisd2,-4,3.58,0.0443
Gpr1,7.4,3.58,0.0296
Gtf3c6,-4.3,3.58,0.0487
H2-Ke6,12,3.58,0.0149
Vmn1r78,-4.4,3.58,0.0263
ENSMUSG00000053988,-5.5,3.57,0.032
Bloc1s3,10.2,3.56,0.0291
Olfr262,-5.4,3.56,0.0323
Syt2,-5.5,3.56,0.0177
Helt,-3.4,3.55,0.0493
Necap2,-6.6,3.54,0.0455
Olfr809,-8,3.54,0.0266
Sh3rf3,-2.3,3.54,0.0124
Dnajc22,9.5,3.53,0.0126
Insrr,7.2,3.53,0.0295
Necab3,-6.9,3.53,0.0458
Samt4,4.2,3.53,0.0267
Tmem95,6.8,3.53,0.0301
A930004D18Rik,7.4,3.52,0.034
Igkv5-37,-5,3.52,0.034
Kat7,-3.8,3.52,0.0296
Sipa1l2,-12.6,3.52,0.0305
Timm44,-3.9,3.52,0.0296
Zfp966,-4,3.52,0.0499
Zfp967,-4,3.52,0.0499
Amph,-6.9,3.51,0.0463
Nat8f2,7.9,3.51,0.0344
Mylk,5.2,3.5,0.0162
Slc25a39,-5.9,3.5,0.0466
Hmgcll1,-10.2,3.49,0.0305
Tbxa2r,6.2,3.49,0.03
Tmem14c,-5.1,3.49,0.0469
Vamp3,5.7,3.49,0.03
Clca3a1,-7.1,3.48,0.0472
Cope,-5.6,3.48,0.0135
Gdf9,-7.2,3.48,0.0183
Gls2,6.1,3.48,0.0165
Ighv2-9,-5.8,3.48,0.0356
Msantd2,8.2,3.48,0.0269
Oca2,6.8,3.48,0.0305
Ostn,-7.5,3.48,0.0305
Pafah1b1,11,3.48,0.0302
Tgm2,8.2,3.48,0.0302
Zglp1,-2.7,3.48,0.0507
2600006K01Rik,-3.2,3.47,0.0361
Defb23,4.6,3.47,0.031
Ldb3,-4.2,3.47,0.0475
Mbd4,-8.8,3.47,0.0303
Bche,5.4,3.46,0.0168
Faim,-7,3.46,0.0305
Gm28041,-8.1,3.46,0.0365
Rngtt,-3.7,3.46,0.0305
Cfap97,-8.2,3.45,0.037
Gm17511,-5.9,3.45,0.037
Ism2,4.8,3.45,0.0272
Spink1,-9.5,3.45,0.0189
ENSMUSG00000073770,8,3.45,0.0272
Ece2,7.1,3.44,0.0142
Mrps17,8.1,3.44,0.0484
Olfr870,-6.1,3.44,0.0276
Rhox4e,-8.6,3.44,0.0276
Dot1l,-6.5,3.43,0.0309
Gm10037,6.9,3.43,0.0379
Kpna1,-7.1,3.43,0.0487
Psmg2,-3.6,3.43,0.0309
Serpinb9e,-6.8,3.43,0.0191
Cebpa,-5.3,3.42,0.031
Dmtf1,6.6,3.42,0.031
Ier5,-10.5,3.42,0.0191
Blvrb,4.6,3.41,0.0177
Dsn1,-6.5,3.41,0.0311
Clvs2,-10.5,3.4,0.031
Gm3739,-6.1,3.4,0.0393
Sp5,-2.4,3.4,0.0525
Spata31d1a,9.9,3.4,0.0193
D730045B01Rik,8.7,3.39,0.0398
Psmc1,-3.5,3.39,0.0314
Tshr,5.7,3.39,0.0314
Acat3,-5.9,3.38,0.0183
Srxn1,-3.6,3.38,0.053
4932443I19Rik,-8,3.37,0.0409
Smpdl3a,-8,3.37,0.0196
Eif3c,-4.8,3.36,0.0535
Gga1,-5.2,3.36,0.0154
Cd33,-6.1,3.35,0.0418
Cyhr1,3.4,3.35,0.0409
Olfr813,-3,3.35,0.0281
Spink7,6.6,3.35,0.032
Irak3,6.6,3.34,0.019
Prrt1,-7.5,3.34,0.0282
Retnlg,7.3,3.34,0.0282
Trav4-4-dv10,-7.1,3.34,0.0422
Aldh3a1,7.1,3.33,0.0192
Fxr1,-4.1,3.33,0.0324
Gm10322,-7.3,3.33,0.0427
Gm10684,-3.1,3.33,0.0427
Gm17267,-2.4,3.33,0.0427
Gm17361,-2.4,3.33,0.0427
Gm17469,-2.4,3.33,0.0427
Gm17522,-2.4,3.33,0.0427
Gm17584,-2.4,3.33,0.0427
Gm17693,-2.4,3.33,0.0427
Gm21616,-2.4,3.33,0.0427
Nfkbid,-8.1,3.33,0.0201
Slc25a51,-6.8,3.33,0.0519
Gale,-8.1,3.32,0.0193
Nop10,-4.2,3.32,0.0545
Bbc3,2.3,3.31,0.0327
Cntnap5b,-9.7,3.31,0.0283
Fam187b,-10.5,3.31,0.0283
Gad1,-7.7,3.31,0.0195
Hbq1b,-5.4,3.31,0.0204
Ndn,-7.4,3.31,0.0327
Olfr779,-3.6,3.31,0.0437
Sult3a1,7.3,3.31,0.0283
Ube2l6,9.5,3.31,0.0163
Chst10,-5.7,3.3,0.0205
Chsy1,-11.2,3.3,0.0205
Ctsll3,7.9,3.3,0.0286
Dph7,-5.7,3.3,0.0205
Dtwd2,-4.9,3.3,0.0205
Krt79,-4.9,3.3,0.0205
Nbas,10.7,3.3,0.0329
Nf2,8.9,3.3,0.0329
Olfr881,5,3.3,0.0286
Pkp1,10,3.3,0.0529
Tm6sf2,12.3,3.3,0.0329
D16Ertd472e,-5.9,3.29,0.0206
Elf3,-2,3.29,0.0552
Gm3373,-6,3.29,0.0447
Gpatch2,-5.8,3.29,0.0206
Rhob,3.9,3.29,0.0331
Gatsl3,9.2,3.28,0.0207
Hax1,-3.4,3.28,0.0334
Rem2,-3.1,3.28,0.0554
Speer4e,4.5,3.28,0.0287
Trav6-5,-11,3.28,0.0451
Trav6n-5,-11,3.28,0.0451
ENSMUSG00000071690,-4.1,3.28,0.0451
ENSMUSG00000094289,-8.5,3.28,0.0451
Cdc40,-2,3.27,0.0556
Commd7,-12.3,3.27,0.0208
Musk,4.8,3.27,0.0203
Olfr678,7.9,3.27,0.0288
Uts2r,8.5,3.27,0.0538
Zdhhc9,-4.5,3.27,0.0538
ENSMUSG00000078306,-10.1,3.27,0.0457
Cep112,-12.4,3.26,0.0332
Dcaf12,-9.3,3.26,0.021
Mak16,-3.8,3.26,0.0559
Olfr313,5.2,3.26,0.0288
Olfr524,8.4,3.26,0.0288
Pebp1,11.4,3.26,0.0337
Piezo1,4.1,3.26,0.0542
Pnma1,-2.4,3.26,0.0559
Rps4l-ps,-6.7,3.26,0.0462
Ticam2,-9.3,3.26,0.021
Uvssa,-9.2,3.26,0.021
ENSMUSG00000044060,-6.1,3.26,0.021
Acot6,-9.8,3.25,0.0289
Cntn6,-3.2,3.25,0.0339
Dspp,-4.1,3.25,0.0467
Gimap3,-6.2,3.25,0.0211
Gm3940,5.5,3.25,0.0467
Ptprg,-8.7,3.25,0.0207
Vps26a,-6.6,3.25,0.0545
ENSMUSG00000094749,-3.3,3.25,0.0467
Ankmy1,-6.2,3.24,0.0212
Nhlh2,-3.4,3.24,0.0563
Sertad1,7.4,3.24,0.0563
Ccdc174,-9.2,3.23,0.0214
Gm17174,-7.3,3.23,0.029
Grap2,-8.8,3.23,0.0343
Mettl7a1,8.9,3.23,0.0553
Ndufa12,4.7,3.23,0.0212
Necab1,-13.3,3.23,0.0341
Nkain2,-13.3,3.23,0.0341
Rbm47,3,3.23,0.0566
Znhit1,9.1,3.23,0.0214
Clic1,-7.4,3.22,0.0556
G6pdx,-5.7,3.22,0.0345
Gm9905,9.3,3.22,0.0484
1810030O07Rik,-6.4,3.21,0.0218
Ahsa1,9.2,3.21,0.0183
Borcs5,-7.4,3.21,0.0218
Olfr290,-5,3.21,0.0291
Yjefn3,-11.4,3.21,0.0489
Zbtb9,-8.7,3.21,0.056
Fgd2,-2.6,3.2,0.0573
Sall1,9.5,3.2,0.0573
Slc39a14,-4.4,3.2,0.022
Slc46a2,-5.4,3.2,0.0564
Stxbp3,-4.3,3.2,0.022
Trim30c,-5.2,3.2,0.0495
Cln6,-3.3,3.19,0.0188
Esp38,-6.5,3.19,0.0502
Lama5,-2.3,3.19,0.0351
Muc3a,3.8,3.19,0.0351
Poteg,4.8,3.19,0.0294
Rflnb,-4.3,3.19,0.0222
Tdrd9,-4.2,3.19,0.0576
Zic3,-3,3.19,0.0188
Aldh8a1,-7,3.18,0.0572
Brms1l,3.9,3.18,0.0578
Casp3,10.2,3.18,0.0353
Gm26992,6.7,3.18,0.0508
Mcl1,10.6,3.18,0.0353
Nt5c,7.8,3.18,0.0222
Olfr486,-8.5,3.18,0.0295
1700012A03Rik,9.4,3.17,0.0515
Abhd15,-6.5,3.17,0.0226
Dnlz,7.2,3.17,0.0576
Fam83b,-2.6,3.17,0.0581
Lime1,-6.5,3.17,0.0226
Dact3,-6.6,3.16,0.0229
Mycs,-6.3,3.16,0.03
Tbc1d8b,9.6,3.16,0.058
ENSMUSG00000095882,5.5,3.16,0.0522
4933415A04Rik,-5.5,3.15,0.0529
Abcf3,-2.5,3.15,0.0586
Dmbx1,8.8,3.15,0.0586
Gigyf1,10.1,3.15,0.0359
Gm21411,-10.1,3.15,0.0529
Klri2,8.1,3.15,0.03
Rrp15,8.9,3.15,0.0584
Dpy19l3,-2.4,3.14,0.0456
Ccnk,-5.8,3.13,0.0364
Mrpl24,7,3.13,0.0592
Snf8,5.5,3.13,0.0233
Bin1,-7.3,3.12,0.0596
Gm8237,9.2,3.12,0.0557
Gm8374,8,3.12,0.0557
Olfr536,-8.2,3.12,0.0302
Pbx3,-2.9,3.12,0.0594
Rapgefl1,-7.2,3.12,0.0596
Rsph3a,7,3.12,0.0239
Vars,-5.8,3.12,0.0367
Igsf1,-2.5,3.11,0.0462
Pds5a,-5.7,3.11,0.0369
Bicdl1,8.9,3.1,0.0249
Cables2,-5.4,3.1,0.0371
Fbxo9,-3.8,3.1,0.0214
Gm10320,-7,3.1,0.0575
Gm28043,-3.2,3.1,0.0575
Grik3,7.1,3.1,0.024
Ints4,-11.4,3.1,0.0249
Kcnt2,6.4,3.1,0.0341
Magohb,-4.4,3.1,0.0599
Nrp2,-3,3.1,0.0371
Pdilt,-7,3.1,0.0605
Sv2c,-7.2,3.1,0.0575
Vmn1r55,-8,3.1,0.0304
Gm3512,-7,3.09,0.0585
Gm8257,-7,3.09,0.0585
Kif17,9.8,3.09,0.0609
Nlrp2,-5.6,3.09,0.0374
Pspc1,2.6,3.09,0.0374
Raet1d,-6.1,3.09,0.0304
Rhog,-5.6,3.09,0.0374
Rtel1,-5.7,3.09,0.0374
Vsnl1,-4.9,3.09,0.0602
Abhd17b,-4.1,3.08,0.0261
Ell,6.2,3.08,0.0376
Sdhaf2,-7.3,3.08,0.0613
Sgpp1,9.8,3.08,0.0244
Sprr2d,-11.3,3.08,0.0261
Topaz1,-13.2,3.08,0.0345
Zfyve26,-5.6,3.08,0.0376
Klk9,5.7,3.07,0.0223
Lrp5,11.3,3.07,0.0378
Ndufb9,-8.7,3.07,0.0247
Ppp3r2,9.6,3.07,0.0378
Sec24a,-3.2,3.07,0.0223
Tcrg-C3,-4.5,3.07,0.0598
Ak5,-4.4,3.06,0.0249
Cisd3,-7.1,3.06,0.0621
Commd3,-9,3.06,0.0288
Ctps,-4.4,3.06,0.061
Ly96,-7.6,3.06,0.0249
Olfr1491,9.4,3.06,0.0603
Ccbe1,6.3,3.05,0.0354
Fst,-2.9,3.05,0.0252
Tnnt1,-5.2,3.05,0.0383
1810062G17Rik,-3.1,3.04,0.061
Pofut1,-4.1,3.04,0.0386
Tnni1,-8.8,3.04,0.0386
ENSMUSG00000022269,-3.9,3.03,0.0233
Ighv1-62-2,5.9,3.03,0.0613
Ighv1-71,5.9,3.03,0.0613
Inpp1,6.7,3.03,0.0613
Tmem88b,-13.1,3.03,0.0358
Nrcam,4.7,3.02,0.0637
Rad50,-3.5,3.02,0.0392
Umad1,-3.9,3.02,0.0617
1500015O10Rik,-8.9,3.01,0.0358
Cd180,-5.3,3.01,0.0395
Lce6a,-7.3,3.01,0.062
Sphkap,5,3.01,0.0262
Tnip2,8.9,3.01,0.0333
Ankrd53,-13.1,3,0.0363
Gm26571,-9.5,3,0.0623
Qtrt1,9.2,3,0.0645
Ugt2b36,-5.3,3,0.0645
Zfp931,-7.1,3,0.0344
Cfp,-4.6,2.99,0.04
Fcrlb,-4.6,2.99,0.035
Fyb2,-8.8,2.99,0.0363
Higd2a,8.5,2.99,0.0649
Krt24,10.6,2.99,0.0649
Pcnt,-3.3,2.99,0.0626
Scap,10.3,2.99,0.04
Sfpq,-8,2.99,0.04
Cntnap4,-2.7,2.98,0.0496
Gm11555,8.4,2.98,0.063
Parvg,9.7,2.98,0.0655
Rbpms2,2.9,2.98,0.0632
1700020N01Rik,7.5,2.97,0.0633
Cdc42ep1,6,2.97,0.066
Fmnl1,-7.6,2.97,0.0314
Gm6594,-7,2.97,0.0633
Grpr,-2.6,2.97,0.0499
Svs2,-8.6,2.97,0.0314
Zfp607b,-2.8,2.97,0.0635
Zfp719,-3,2.97,0.0633
AA474408,8.6,2.96,0.0637
Ints1,-4.3,2.96,0.0407
Atg14,-6,2.95,0.041
Bricd5,-1.2,2.95,0.0504
Gchfr,-3.6,2.95,0.0389
Klk1b27,-4,2.95,0.041
Mks1,-8.8,2.95,0.0389
Mrc2,7.5,2.95,0.0669
Myom2,-4.4,2.95,0.0669
Naa10,4.4,2.95,0.041
Stbd1,-5.6,2.95,0.0389
Tmem192,-1.2,2.95,0.0504
Abca14,7.6,2.94,0.0321
Gm10655,-11.3,2.94,0.0644
Kntc1,-4.1,2.94,0.0413
Pcdhb1,-2,2.94,0.0507
Zfp3,9.3,2.94,0.0644
ENSMUSG00000094949,-5.5,2.94,0.0321
Elof1,-3.3,2.93,0.0647
Ighv2-5,-2.9,2.93,0.0648
Igkv11-125,-8.7,2.93,0.0648
Nup155,6.7,2.93,0.0676
Srcap,-6.7,2.93,0.0648
Sypl,11,2.93,0.0676
Xrcc1,-3.4,2.93,0.0416
Golga1,-3.6,2.92,0.0268
Ighv1-19,-6,2.92,0.0652
Igkv15-103,-2.9,2.92,0.0652
Pcmt1,6.8,2.92,0.0326
Ppp2r2a,-7.9,2.92,0.0286
Rtl10,-11,2.92,0.0652
Smim1,-10.6,2.92,0.0402
Smtnl2,6.2,2.92,0.0367
Sptlc2,-10.2,2.92,0.0402
ENSMUSG00000054044,-4.6,2.92,0.0652
Cd164l2,-1.7,2.91,0.0516
Isg20,8.7,2.91,0.0289
Majin,-3.1,2.91,0.0407
Tmem40,-14.2,2.91,0.0371
Tuba3a,-8.7,2.91,0.0422
Washc2,-9.6,2.91,0.0289
ENSMUSG00000073465,-3,2.91,0.0422
Cdc42bpb,-4.6,2.9,0.0292
Cypt4,6.6,2.9,0.0659
Dab2ip,7.8,2.9,0.0425
Grhpr,6.1,2.9,0.0425
Nucks1,6.7,2.9,0.0292
Rpusd1,9.1,2.9,0.069
A2ml1,-6.5,2.89,0.0427
Ovca2,10,2.89,0.0429
Rpsa-ps10,-11.4,2.89,0.0662
Tff1,4.7,2.89,0.0429
Card14,-6.6,2.88,0.0431
Hoxa9,-3.2,2.88,0.0431
Inpp5d,-3.1,2.88,0.0297
Kti12,-2.9,2.88,0.0281
Mapkap1,-6.7,2.88,0.0297
Scn4b,6.5,2.88,0.0297
Supt4a,-3.8,2.88,0.0434
Tnfsf14,7.3,2.88,0.0431
Vmn1r196,-11.2,2.88,0.0332
Cnp,11,2.87,0.0435
Drap1,-4.3,2.87,0.0665
Frem1,10.5,2.87,0.0435
Olfr1233,9.4,2.87,0.0333
Slc16a6,6.1,2.87,0.03
Slc25a11,-7,2.87,0.0703
Ano3,-5.6,2.86,0.0438
Calhm2,-5.3,2.86,0.0371
Cpne1,-7.4,2.86,0.0708
Odf3l1,-5.5,2.86,0.0371
Plekhm1,-5.6,2.86,0.0445
Ppa1,9,2.86,0.0303
Ptchd4,-5.2,2.86,0.0371
Srgap1,-5.5,2.86,0.0371
1110059G10Rik,-8.5,2.85,0.0451
Acss2,7.2,2.85,0.0306
Apoo,-6.2,2.85,0.0713
Cox5a,5.8,2.85,0.0306
Fpr2,-5.6,2.85,0.0478
Gm10941,-11.3,2.85,0.0677
Lypd6b,-5,2.85,0.0478
Mhrt,-9,2.85,0.0677
Olfr924,-5.6,2.85,0.0478
Serpina3g,-7.6,2.85,0.0451
Serpini2,-5.6,2.85,0.0478
Slc6a8,-7.9,2.85,0.0306
Tax1bp3,8.7,2.85,0.0671
Tex38,-5.7,2.85,0.0478
Tgfb2,10.4,2.85,0.0441
Zfp668,-3.2,2.85,0.0441
Ccdc27,-4.9,2.84,0.0535
Fam107a,-5,2.84,0.0535
Gpr21,-5,2.84,0.0535
Iqca,-13,2.84,0.0535
Krt20,10,2.84,0.0718
Lyz2,-4.2,2.84,0.0308
Masp2,-2.4,2.84,0.0308
Olfr984,-4.9,2.84,0.0535
Rmdn3,5,2.84,0.0718
Serpinb8,-5.5,2.84,0.0456
Slc39a10,-7,2.84,0.0718
Spns2,-5.8,2.84,0.0535
Tmc2,-12,2.84,0.0535
Trp53tg5,-5,2.84,0.0535
Zfp423,9,2.84,0.0674
0610040J01Rik,-4.8,2.83,0.0574
A630001G21Rik,4.6,2.83,0.0337
Cdhr5,-5.9,2.83,0.0574
Fn3k,4.6,2.83,0.0311
Fnbp1l,8.8,2.83,0.0337
Glt8d1,-6.3,2.83,0.0723
Gm10754,-11.5,2.83,0.0683
Gm5878,-9.6,2.83,0.0683
Hif1a,9.8,2.83,0.0447
Lrrc8c,10,2.83,0.0683
Olfr372,-5.9,2.83,0.0574
Olfr781,-13,2.83,0.0574
Sass6,7.5,2.83,0.0447
ENSMUSG00000074429,-11.5,2.83,0.0683
ENSMUSG00000093841,-11.5,2.83,0.0683
4833427G06Rik,-4.7,2.82,0.0608
Cnn2,8.8,2.82,0.0728
Crhr1,-4.7,2.82,0.0608
Fam19a2,-0.6,2.82,0.0543
Fcrl1,-5.9,2.82,0.0608
Gm17606,-11.5,2.82,0.0687
Gm7367,-2.1,2.82,0.0687
Gmds,-4.5,2.82,0.0315
Lgals1,8.2,2.82,0.045
Nudt13,-6.5,2.82,0.0728
Osbpl1a,-6.6,2.82,0.0728
Psmb9,-3.4,2.82,0.0302
Rrp36,10.2,2.82,0.068
Stkld1,-4.3,2.82,0.0687
Zfp2,-4.2,2.82,0.068
ENSMUSG00000073866,6.2,2.82,0.0687
ENSMUSG00000095733,-11.1,2.82,0.0339
0610030E20Rik,-7.8,2.81,0.0472
Ccdc42,-4.6,2.81,0.0658
Crispld2,8.8,2.81,0.0305
Fam186a,-11.5,2.81,0.0691
Gramd1b,-4.7,2.81,0.0658
Krtap4-16,-4.7,2.81,0.0658
Mrpl9,8.2,2.81,0.0732
Olfr539,-10.7,2.81,0.034
Psmd7,7.5,2.81,0.0453
Pts,5.1,2.81,0.0318
Taar8a,-4.6,2.81,0.0658
Tgm6,-4.6,2.81,0.0658
Trim15,-2.7,2.81,0.0305
ENSMUSG00000096204,-4.6,2.81,0.0658
Atf6,7.3,2.8,0.0309
Bloc1s4,-8.3,2.8,0.048
Ccnf,-3.2,2.8,0.0457
Fam149b,-8.3,2.8,0.048
Gpr139,7.1,2.8,0.0667
Mphosph8,-3.3,2.8,0.0457
Olfr13,-4.5,2.8,0.0667
Runx3,-4.5,2.8,0.0457
Slc25a5,5,2.8,0.0321
Zfp235,-2.2,2.8,0.0687
ENSMUSG00000097179,8.9,2.8,0.0694
1700030J22Rik,-3.7,2.79,0.0485
4930579K19Rik,-11.4,2.79,0.0699
Arhgap18,-5,2.79,0.0485
Dock7,-5.2,2.79,0.0485
Fam92a,-8.1,2.79,0.0485
Fermt3,-7.5,2.79,0.0742
Gm10190,-2.9,2.79,0.0699
Gm648,-9.2,2.79,0.0699
Gm6712,8.2,2.79,0.0699
Gon7,-7.9,2.79,0.0485
Hyi,-11.5,2.79,0.0699
Ica1l,-8.2,2.79,0.0485
Inpp5k,-9.2,2.79,0.0324
Map3k13,5.2,2.79,0.0324
Rnaseh2c,-8.1,2.79,0.0485
Sec14l2,8.7,2.79,0.0324
Snrpb2,-8.1,2.79,0.0485
Tmem236,-6.2,2.79,0.0689
Tspan33,-4.4,2.79,0.0689
1700003H04Rik,-11.4,2.78,0.0702
Asap1,-4.6,2.78,0.0694
Gpha2,-4.4,2.78,0.0707
Mb21d1,-4.4,2.78,0.0707
Smim9,8.9,2.78,0.0702
Tmem252,-4.3,2.78,0.0707
Olfr1509,-6.3,2.77,0.072
Tmem8b,-11.4,2.77,0.0705
Ublcp1,4.8,2.77,0.0319
Zfp936,-7,2.77,0.0705
Acy3,7.5,2.76,0.0333
Car10,5.5,2.76,0.0333
D630003M21Rik,-6.4,2.76,0.0743
Dtx2,5,2.76,0.0322
Gm16513,-11,2.76,0.0348
Gm3183,-11,2.76,0.0348
Grk5,6.5,2.76,0.0333
Kcnip4,-6.3,2.76,0.0743
Naa11,5,2.76,0.0757
Rcan2,-6.4,2.76,0.0743
Samd1,-7.8,2.76,0.0502
Zfp462,-3.1,2.76,0.07
3110009E18Rik,-2.7,2.75,0.0325
Jrk,-4.8,2.75,0.051
Rdh1,-7.1,2.75,0.0762
Tbx3,-3.3,2.75,0.0473
Tmem239,-6.4,2.75,0.0761
5031425E22Rik,-9,2.74,0.0718
Fabp4,9.2,2.74,0.0329
Gdf3,-6.8,2.74,0.0766
Hspa2,3.4,2.74,0.0476
Igkv12-89,-11.4,2.74,0.0718
Lcn10,8.7,2.74,0.0522
Rrnad1,8.9,2.74,0.0522
Trav4d-4,-7,2.74,0.0718
Trav4n-4,-7,2.74,0.0718
ENSMUSG00000095556,-4.3,2.74,0.0718
4933434E20Rik,-1.2,2.73,0.057
Atoh8,6.3,2.73,0.071
Fance,8.9,2.73,0.048
Garem1,-4,2.73,0.0801
Gm813,3.9,2.73,0.0722
Il1rapl1,9.2,2.73,0.048
Krt82,-6.5,2.73,0.0801
Jph3,-7.4,2.72,0.0483
Klk1,-2.4,2.72,0.0483
Tbx21,-2.8,2.72,0.0714
Usp4,-2.7,2.72,0.0483
Arid5b,-2.4,2.71,0.0717
Cd22,3,2.71,0.0577
Dynll2,4.7,2.71,0.034
H2afb1,-4.7,2.71,0.0551
Ints5,-1.5,2.71,0.0577
Rab40c,-3.1,2.71,0.034
Vmn1r235,-10.3,2.71,0.0353
Zfp710,7.8,2.71,0.0717
1110012L19Rik,-4.5,2.7,0.0621
4930553J12Rik,-6.6,2.7,0.0732
Arhgap19,-4.6,2.7,0.0621
Clstn2,-3.8,2.7,0.0785
Gltpd2,-3.5,2.7,0.0344
Igkv1-99,6.7,2.7,0.0732
Mtr,8.8,2.7,0.0353
Nfam1,-3.6,2.7,0.0344
Olfr420,-6.7,2.7,0.0851
Olfr720,-6.7,2.7,0.0851
Psd4,-8.5,2.7,0.0785
Rmi2,-2.3,2.7,0.0721
Ddit3,-3,2.69,0.0493
Dlec1,4.5,2.69,0.0493
Etnk2,3.3,2.69,0.0357
Fosl1,-9.6,2.69,0.0493
Gm9833,-10.6,2.69,0.0739
Grtp1,10,2.69,0.0791
Kng1,-7.1,2.69,0.0493
Lats2,7.5,2.69,0.0357
Lmtk2,-6,2.69,0.0357
Mrgprx1,-6.7,2.69,0.0878
Olfr1138,6.5,2.69,0.0357
Plscr5,-6.7,2.69,0.0878
Rasgef1c,-4.4,2.69,0.067
Dock4,-7.8,2.68,0.0796
Gfod2,-3.8,2.68,0.0891
Gm10229,8.3,2.68,0.0742
H2-D1,5.2,2.68,0.036
Hsbp1l1,-3.8,2.68,0.0891
Il23a,-5.9,2.68,0.0712
Nedd1,-4.4,2.68,0.0712
Pik3r5,-3.5,2.68,0.036
Samd14,-7.5,2.68,0.0712
Umod,-2.7,2.68,0.0497
ENSMUSG00000050431,-9.4,2.68,0.0891
Fam13b,-5.4,2.67,0.0753
Hspb1,-5.8,2.67,0.0501
Ift27,-5.4,2.67,0.0801
Kcnk6,6.6,2.67,0.0364
Map9,9.5,2.67,0.0501
Mtif2,-6.8,2.67,0.0801
Olfr56,5.9,2.67,0.0909
Pigx,-8,2.67,0.0801
Ppp1r15b,6,2.67,0.0364
Rhox2d,-10.9,2.67,0.036
Smap2,-4.7,2.67,0.0753
Uhrf2,-2.4,2.67,0.0501
Utp14b,-5.3,2.67,0.0753
2810407A14Rik,-11.3,2.66,0.075
Ctnnb1,-9.3,2.66,0.075
Eif3g,-3.9,2.66,0.0735
Fignl2,-4.7,2.66,0.0798
Grcc10,-9.3,2.66,0.0798
Ifi206,-4.4,2.66,0.0504
Krt8,5.8,2.66,0.0368
Olfr704,-10.9,2.66,0.0361
Olfr851,6.4,2.66,0.0361
Skor2,4.1,2.66,0.0735
Slc25a1,7.4,2.66,0.0361
Tex35,8.6,2.66,0.0807
Vmn2r55,-10.9,2.66,0.0361
Wnt7b,-9,2.66,0.0504
Mroh2a,-7,2.65,0.0931
Nxn,-5.4,2.65,0.0838
Olfr195,-3.7,2.65,0.0931
Olfr353,-3.3,2.65,0.0366
Olfr549,7.4,2.65,0.0366
Tcof1,-6,2.65,0.0508
Zfp326,-4.5,2.65,0.0738
ENSMUSG00000075178,-6.2,2.65,0.0366
1700102P08Rik,-5.6,2.64,0.0882
4930562C15Rik,-3.7,2.64,0.0953
Arid3c,-4.4,2.64,0.0742
Cd200r4,-7.1,2.64,0.0953
Clec4n,-2.1,2.64,0.0601
Dhx34,5.2,2.64,0.0742
Gas7,-8.8,2.64,0.0512
Klhdc10,-6.5,2.64,0.0882
Krtap19-2,5.8,2.64,0.0758
Mindy1,7.1,2.64,0.0882
Mtor,-4.5,2.64,0.0375
Plekhg2,-5.6,2.64,0.0882
Prb1,3.6,2.64,0.0758
Sfn,6.3,2.64,0.0512
Shb,-4,2.64,0.0882
Ucp2,-1.9,2.64,0.0512
C030034I22Rik,-5.2,2.63,0.0761
Chac2,-3.5,2.63,0.0912
Clptm1l,-1.6,2.63,0.0604
Fam3c,-7.9,2.63,0.0378
Gm10192,-11.1,2.63,0.0761
Spg20,-7,2.63,0.0761
Tmed4,9.4,2.63,0.0826
Abhd17c,-4.1,2.62,0.0937
Acad8,3.7,2.62,0.0382
Ccdc28b,5.7,2.62,0.0937
Cnga3,-1,2.62,0.0607
Gm11127,7.1,2.62,0.052
Gm14459,-5.3,2.62,0.0374
Gm17324,6.2,2.62,0.0765
Gm6592,-5.3,2.62,0.0374
Gm906,-5.2,2.62,0.0374
Itga8,6.4,2.62,0.052
Liph,8.1,2.62,0.0373
Nom1,-3.2,2.62,0.0749
Olfr132,-5.5,2.62,0.0374
Olfr266,-5.5,2.62,0.0374
Olfr399,-5.2,2.62,0.0374
Olfr533,-5.2,2.62,0.0374
Olfr788,-10.6,2.62,0.0374
Olfr955,-5.3,2.62,0.0374
Pdss2,-6.4,2.62,0.0831
Pmis2,-10.8,2.62,0.0765
Reg2,-7.3,2.62,0.0988
Ajap1,-4.9,2.61,0.102
Cdk5rap3,-3.5,2.61,0.0377
Gm10061,7.9,2.61,0.0768
Gm4846,-10.8,2.61,0.0377
Gm7808,-10.6,2.61,0.0768
Igf1,11.8,2.61,0.0524
Igsf6,5.8,2.61,0.102
Il17b,-3.6,2.61,0.0524
Mthfsd,-3.4,2.61,0.0752
Nsun5,-4.6,2.61,0.0752
Olfr15,5.8,2.61,0.102
Plxna2,4.9,2.61,0.0377
Tgtp2,-5.1,2.61,0.0377
Vmn1r171,-5.1,2.61,0.0377
Yipf7,-7.4,2.61,0.102
5031410I06Rik,-5,2.6,0.0379
Ces1a,-4.5,2.6,0.0379
Dnajc5,6.8,2.6,0.038
Exosc9,-3.4,2.6,0.0756
Gm10220,-5,2.6,0.0379
Gm7347,-5,2.6,0.0379
Gpnmb,7.4,2.6,0.038
Hk1,7,2.6,0.039
Isx,4.8,2.6,0.0756
Lin7c,-3.8,2.6,0.0528
Olfr1057,-5,2.6,0.0379
Olfr1157,-7.5,2.6,0.104
Olfr1173,-5,2.6,0.0379
Pate3,-3.5,2.6,0.104
Senp8,8.7,2.6,0.038
