Gene_ID,Castle_Effect,Castle_Score,P_value
Olfr911-ps1,6.8,3.83,0.0231
Raly,-3.7,3.83,0.0499
Rassf10,-8,3.83,0.0208
Zfp462,-4.4,3.83,0.0499
Cobl,-6.6,3.82,0.0216
Defb15,-9.9,3.82,0.0157
Gm3002,-4.7,3.82,0.0157
Gm3252,-4.7,3.82,0.0157
Gm3629,-4.7,3.82,0.0157
Mcu,7.7,3.82,0.0249
Mier3,3.9,3.82,0.0502
Mycs,-5.5,3.82,0.0232
Opa3,-7.9,3.82,0.0157
5031425E22Rik,-9.7,3.81,0.0159
Capg,-7.1,3.81,0.023
Gm10530,-9.9,3.81,0.0159
Ifi202b,-4.6,3.81,0.0505
Impg2,-1.9,3.81,0.0419
Syndig1l,-7.8,3.81,0.0703
Tpm3,-2.5,3.81,0.0338
BC048562,-5.6,3.8,0.0704
Dtd1,9.7,3.8,0.0508
Gm11756,-4.9,3.8,0.0161
Gm5546,-9.3,3.8,0.0161
Rgs7,5.6,3.8,0.034
Slc15a5,4.6,3.8,0.0704
3110040N11Rik,-10.7,3.79,0.0257
C2cd2,-7.2,3.79,0.0257
Gm10256,6.8,3.79,0.0235
Gm10352,6.8,3.79,0.0235
Gm3376,6.8,3.79,0.0235
Rnase1,-7.4,3.79,0.0342
Soat1,-10.5,3.79,0.0257
Gdf10,-2.2,3.78,0.0711
Gm16513,-8.6,3.78,0.0236
Gm26657,-9.2,3.78,0.0165
Gm3183,-8.6,3.78,0.0236
Mtf1,6.5,3.78,0.0513
Trim30c,-4.9,3.78,0.0165
Vars,-4.3,3.78,0.0345
Zfp40,-6.3,3.78,0.0236
Shisa9,-2.1,3.77,0.0714
Trim5,-3.4,3.77,0.00681
Aqp1,-6.2,3.76,0.035
AY761185,-5.3,3.76,0.0168
Ccdc105,7.3,3.76,0.072
Olfr952,-4.3,3.76,0.0237
Sdhaf4,-7.8,3.76,0.0256
Arid5b,-4.8,3.75,0.0522
Commd3,-9.1,3.75,0.0293
Mkx,-3.9,3.75,0.0522
Zfand5,-3.9,3.75,0.00696
1700021F07Rik,-3.2,3.74,0.0725
Gm10490,-3.6,3.74,0.0172
Igkv3-7,-5.4,3.74,0.0172
Olfr199,-5.4,3.74,0.0239
Adprh,-7.3,3.73,0.0315
Casz1,12.8,3.73,0.0528
Dact3,-6.2,3.73,0.0315
Fbxl16,-3.6,3.73,0.00711
Olfr583,5.1,3.73,0.024
Pacrg,5.1,3.73,0.026
Slfn3,-9.1,3.73,0.0315
Xrcc6,-4.6,3.73,0.0356
ENSMUSG00000092099,-4.2,3.73,0.0175
4932443I19Rik,-6.4,3.72,0.0177
D730045B01Rik,6,3.72,0.0177
Psmd11,-3.9,3.72,0.0359
Rpl35a,6.8,3.72,0.0261
Telo2,-9.2,3.72,0.0329
Gm13941,4.7,3.71,0.0179
Npepps,-3.3,3.71,0.00728
Topaz1,-7.7,3.71,0.0732
1810041L15Rik,-4.8,3.7,0.0733
Eno2,-3.2,3.7,0.0364
Nr4a3,3.8,3.7,0.0364
Spata21,-7.4,3.7,0.0346
Stpg3,7.2,3.69,0.0734
4930579G24Rik,-6.3,3.68,0.0362
Cxcl11,5.5,3.68,0.0187
Dnaaf2,-7.4,3.68,0.0362
Rpp30,-4.4,3.68,0.0544
Rps4l-ps,-5.4,3.68,0.0187
Sema3c,-4.2,3.68,0.00756
Vmn1r78,-2.7,3.68,0.0244
ENSMUSG00000037513,11.4,3.68,0.0544
Cd47,-1.4,3.67,0.0452
Duoxa2,-2.2,3.67,0.0739
Krt82,-2,3.67,0.0739
Nop56,-4.4,3.67,0.0548
Olfr1286,5.6,3.67,0.0245
Ptch1,-5,3.67,0.0372
Atg14,-3.8,3.66,0.0374
Defb8,-2.3,3.66,0.0195
Higd2a,6.4,3.66,0.027
Vti1b,-3.5,3.66,0.00786
Ighv14-1,4.1,3.65,0.0198
Gm10684,-3,3.64,0.0203
Klf11,8.9,3.64,0.0558
Olfr1086,-2.5,3.64,0.0744
Zbtb44,4.4,3.64,0.0558
Dcp1b,-6.3,3.63,0.0421
Defb13,4.8,3.63,0.0248
Fbxo9,-3.9,3.63,0.00829
Mapkbp1,-3.8,3.63,0.0562
Wnt5b,-3,3.63,0.0383
ENSMUSG00000022269,-3.7,3.62,0.0084
Galnt18,2,3.62,0.0465
Gm2000,-4.7,3.62,0.0208
Maats1,-7.3,3.62,0.0276
Tmem59,1.6,3.62,0.0465
ENSMUSG00000093411,-7.2,3.62,0.025
Adat1,-7.3,3.61,0.0278
Afdn,-6.5,3.61,0.0389
Ankrd35,-2.3,3.61,0.057
Fam13b,-6.2,3.61,0.0452
Gm8237,6.5,3.61,0.0211
St7,2.4,3.61,0.0468
Upk3a,-7.1,3.61,0.0389
Ccl21a,-3.2,3.6,0.0392
Cdc45,-4.1,3.6,0.0392
Hoxa1,9.1,3.6,0.0573
Numbl,-7.5,3.6,0.0465
Pla2g2a,-7.9,3.6,0.0214
Rbm4b,-2.1,3.6,0.0573
Spred3,4,3.6,0.075
Tube1,-5.5,3.6,0.0392
ENSMUSG00000055657,-6.8,3.6,0.0214
0610030E20Rik,-7.5,3.59,0.0477
BC005624,-6.2,3.59,0.0477
Ssc5d,-4.8,3.59,0.0753
Trav4d-4,-7.2,3.59,0.0217
Trav4n-4,-7.2,3.59,0.0217
Ttc22,-4.6,3.59,0.0753
Ube2l6,7.9,3.59,0.00889
1600002K03Rik,2.1,3.58,0.0476
Cabp1,-1.3,3.58,0.0476
Fam92a,-7.5,3.58,0.0488
Mrgprx1,-2.3,3.58,0.0756
R3hdm4,-3,3.58,0.0399
Rmi2,-3.4,3.58,0.0581
Itgb4,-6.1,3.57,0.0285
Map2,-2.2,3.57,0.0402
Rtl9,-6.5,3.57,0.0402
Sec24a,-3.7,3.57,0.00938
Stk26,-6.7,3.57,0.0223
Thrb,-3.9,3.57,0.0402
Chodl,-7,3.56,0.0759
Mybpc1,8.8,3.56,0.0286
Necab1,-3.3,3.56,0.0759
Rad50,-6.3,3.56,0.0405
Whamm,-7.6,3.56,0.0508
Galt,3.3,3.55,0.0409
Kng2,-3.9,3.55,0.0409
Olfr506,-7.3,3.55,0.0257
Trps1,-3.1,3.55,0.0409
Edf1,-7.1,3.54,0.029
Limd1,-1.7,3.54,0.0487
Spdye4b,-7.2,3.54,0.0526
Tspan15,-1.1,3.54,0.0487
Foxj1,5.2,3.53,0.0601
Olfr870,-3.7,3.53,0.0258
Rpusd1,7.3,3.53,0.0292
Serpina3g,-6.2,3.53,0.0535
Trub1,-1.9,3.53,0.0601
ENSMUSG00000095882,4.2,3.53,0.0236
Clcn7,9.3,3.52,0.0605
Igfbp1,4.6,3.52,0.0419
Uvssa,-8,3.52,0.0542
Zfyve21,-7.5,3.52,0.0542
Cldn11,-1.5,3.51,0.0495
Cldn8,-3.4,3.51,0.0295
Zfp668,-5.4,3.51,0.0421
A230052G05Rik,6.2,3.5,0.0246
Casp3,4,3.5,0.0424
Klhl18,7.5,3.5,0.0101
Tmem106b,-0.7,3.5,0.0498
Col25a1,-2,3.49,0.077
Hcfc1r1,-7.6,3.49,0.0567
Olfr96,-2.1,3.49,0.077
Pcdh11x,-2.9,3.49,0.077
Ssfa2,-6.1,3.49,0.0567
Gm10229,6.2,3.48,0.0253
Mak16,-4.3,3.48,0.0621
Zfp979,-2.4,3.48,0.0621
Cetn1,4.4,3.47,0.0625
N4bp2l1,-2.1,3.47,0.0432
Spata25,-6.1,3.47,0.0579
Zhx3,8.9,3.47,0.0625
ENSMUSG00000098598,6,3.47,0.0256
Dot1l,-5.8,3.46,0.0434
Gm14326,6.5,3.46,0.0629
Kti12,-3.5,3.46,0.0105
Mrgprb8,4.1,3.46,0.0264
Pknox1,10.3,3.46,0.0629
Prr15,-5.2,3.46,0.0773
Zc3h12a,-2.8,3.46,0.0588
Hoxa11,-3.4,3.45,0.0438
Mroh6,-3.6,3.45,0.0591
Naip2,5,3.45,0.0438
Speer4f2,-4.5,3.45,0.0263
Zdhhc13,1,3.45,0.0513
ENSMUSG00000063303,-3.8,3.45,0.0263
Gga1,-5.1,3.44,0.0107
Zfp986,6.3,3.44,0.0267
Zfp988,6.3,3.44,0.0267
Ampd2,-6.6,3.43,0.0444
Exosc7,-4.3,3.43,0.0641
Pmis2,-9.5,3.43,0.0271
Washc2,-9.5,3.43,0.0165
Zfp398,6.9,3.43,0.0641
Zfp710,2.8,3.42,0.0645
1700010I14Rik,-1.9,3.41,0.0785
Frem1,4.8,3.41,0.045
Igsf3,1.6,3.41,0.0525
Nipa2,2.5,3.41,0.0525
Nucks1,3.3,3.41,0.0168
Bivm,6.8,3.4,0.0453
Jph3,-7.9,3.4,0.0453
Psma8,-3.7,3.4,0.0111
Ssxb3,-7.4,3.4,0.0271
Sypl,7.9,3.4,0.0317
Tmed4,5.4,3.4,0.0317
Acvr2a,3.7,3.39,0.017
Ahsa1,7.8,3.39,0.0112
Mpg,-3.4,3.39,0.0456
Pla2g4b,-6.8,3.39,0.0286
Trpv4,2.4,3.39,0.0531
A430089I19Rik,-8,3.38,0.0274
Cmtr2,-1.4,3.38,0.0534
Fndc8,4.3,3.38,0.0789
Gm10320,-5.5,3.38,0.029
Gm10424,-8,3.38,0.0274
Gm3147,-8,3.38,0.0274
Gm765,-4.9,3.38,0.0274
Olfr20,4.3,3.38,0.0789
Prdx6b,-6.9,3.38,0.0274
Tmco4,2.9,3.38,0.0534
Tmem242,-0.9,3.38,0.0534
Dsn1,-3.5,3.37,0.0462
Fam174b,5.5,3.37,0.079
Fcrlb,-7.2,3.37,0.063
Frmpd3,-2.3,3.37,0.0294
Itih2,-2,3.37,0.079
Rev1,6.8,3.37,0.0462
Ttyh3,-1.2,3.37,0.0538
Amz1,-2.9,3.36,0.0117
Defa24,-6.8,3.36,0.0275
Elf3,-2.4,3.36,0.0671
Mcl1,5.9,3.36,0.0465
Med13,-2.2,3.36,0.0671
Otop3,-4.5,3.36,0.0671
Zbtb25,8.5,3.36,0.0671
Fam174a,2.4,3.35,0.0545
Fezf2,4.4,3.35,0.0675
Hbq1b,-5.1,3.35,0.0636
Igkv4-63,-5.8,3.35,0.0304
Kif17,6.9,3.35,0.0326
Olfr224,-1.1,3.35,0.0545
Pak6,-5.2,3.35,0.0175
Trav9-1,-5.6,3.35,0.0304
Trav9d-1,-5.6,3.35,0.0304
Ttll5,6.8,3.35,0.0468
Dlec1,3.3,3.34,0.0471
Fam69b,1.6,3.34,0.0548
Gm10153,-3.9,3.34,0.0309
Krtap4-6,-2.1,3.34,0.0796
Myrfl,-4,3.34,0.068
Nucb1,-7.3,3.34,0.0328
Vwf,5.2,3.34,0.0471
Asl,4,3.33,0.0474
Csrnp3,2.9,3.33,0.0799
Epb42,3.4,3.33,0.0329
Gm3055,12,3.33,0.0685
Il1rapl1,4,3.33,0.0474
Olfr1412,-5.1,3.33,0.0278
Sec14l2,3.5,3.33,0.0178
Gm8439,-3,3.32,0.032
Gtf3c6,-4.2,3.32,0.0689
Insl3,-4.3,3.32,0.0478
Lipo1,6.4,3.32,0.0279
Nkx2-5,-2.3,3.32,0.0689
Taf1d,-1.7,3.32,0.0555
Thrsp,-7.4,3.32,0.0478
Zfp92,5.1,3.32,0.0689
Gm9844,-1.8,3.31,0.0325
Lhfp,-7.8,3.31,0.0482
Lmod2,7.3,3.31,0.0333
ENSMUSG00000053988,-4.1,3.31,0.0325
A430105I19Rik,2.2,3.3,0.0562
Basp1,11.5,3.3,0.0698
Gm17511,-5.9,3.3,0.033
Lrriq1,4.1,3.3,0.0807
Rbm6,-3.1,3.3,0.0698
Retnlg,6.4,3.3,0.0281
Fam149b,-4.9,3.29,0.0679
Nf2,5,3.29,0.0489
Rasl12,4,3.29,0.0338
Caln1,-6.3,3.28,0.0812
Gm10668,-6.5,3.28,0.0284
Gm4567,-6.5,3.28,0.0284
Klk9,6,3.28,0.0128
Zfp467,6.4,3.28,0.0708
Cops3,11.6,3.27,0.0712
Fgl1,-3,3.27,0.013
Gm8730,-4.9,3.27,0.035
Kcnq3,7.2,3.27,0.0187
Slc27a5,-3.4,3.27,0.0712
Tceal5,2.5,3.27,0.0712
Ighv2-9,-4.4,3.26,0.0355
Kcp,-8,3.26,0.0695
Tle4,-8.4,3.26,0.05
Ankrd33b,6.8,3.25,0.0722
Nfam1,-3.6,3.25,0.0132
Pcf11,-5.8,3.25,0.0701
Tcf3,-5.8,3.25,0.0503
Atp8b3,-0.5,3.24,0.0582
Bhlhe23,-5.9,3.24,0.0728
Kcnt2,6.8,3.24,0.0829
Nbas,5.7,3.24,0.0507
Tmem184b,-1.6,3.24,0.0582
Eps8l3,-4.7,3.23,0.0832
Gm6592,-6.4,3.23,0.029
Scgb1b19,-6.4,3.23,0.029
Traf5,-3.6,3.23,0.051
Zfp429,7,3.23,0.029
ENSMUSG00000076464,4.3,3.23,0.0373
Ahrr,5.7,3.22,0.0738
Cc2d2a,-4.7,3.22,0.0731
Cln6,-3,3.22,0.0135
Ptx4,-4.7,3.22,0.0731
Serpinb8,-5.7,3.22,0.0731
Spg20,-4,3.22,0.0378
Srsx,-5.7,3.22,0.0378
Tsta3,-4.9,3.22,0.0514
Zzef1,-6.5,3.22,0.0731
Fam71e2,-2,3.21,0.0838
Mta2,-7,3.21,0.0518
Trappc2l,5.6,3.21,0.0358
Zbtb17,-9.4,3.21,0.0518
4933411G06Rik,-5.7,3.2,0.0391
Agxt2,3.3,3.2,0.0197
Esp38,-2.8,3.2,0.0391
Gm10322,-5.7,3.2,0.0391
Hcrtr1,-4.7,3.2,0.0843
Knl1,-2.7,3.2,0.0521
Ms4a2,-6.8,3.2,0.0197
Ppp1r12b,6.3,3.2,0.0294
Gm3373,-4.6,3.19,0.0397
Gm3739,-4.6,3.19,0.0397
Podxl2,-2,3.19,0.0601
Slc4a7,-1.5,3.19,0.0601
Tsen15,-5.4,3.19,0.085
2410017I17Rik,-3,3.18,0.0403
4921508M14Rik,5.3,3.18,0.0403
4930546C10Rik,-4.3,3.18,0.0403
Adgrl3,-6.2,3.18,0.0528
Alkbh8,4.6,3.18,0.0761
Igf1,6.4,3.18,0.0528
Mapkap1,-7.7,3.18,0.02
Zfp395,8,3.18,0.0761
ENSMUSG00000050959,-2.8,3.18,0.0297
Fam109a,2,3.17,0.0608
Pecam1,-6.8,3.17,0.0751
Rac3,-4.3,3.17,0.0532
Tspan33,-2,3.17,0.0852
Vmn1r196,-8.7,3.17,0.0298
Anks1b,-2.5,3.16,0.0771
Arid3c,-5.3,3.16,0.0771
Egflam,3.9,3.16,0.0536
Gm20730,6.4,3.16,0.0415
Gpr150,2.6,3.16,0.0854
Krt79,-4.5,3.16,0.0758
Nkx2-9,-2.7,3.16,0.0771
Plekha7,-6.9,3.16,0.0758
Rhox12,6.7,3.16,0.03
ENSMUSG00000044407,-3.7,3.16,0.0536
Rcn2,11.9,3.15,0.0777
Recql5,-4.2,3.15,0.054
Surf1,-2.3,3.15,0.0763
Ydjc,-4.5,3.15,0.0422
Ces3b,-7.4,3.14,0.0544
Drap1,-4.5,3.14,0.0782
Gbx1,11.4,3.14,0.0782
Gm6169,4.3,3.14,0.0428
Sox1,-6.9,3.14,0.0766
Tex15,4,3.14,0.0782
Cox4i1,-4.5,3.13,0.0548
Gchfr,-3.6,3.13,0.0771
Gpr174,4.5,3.13,0.0862
1500011B03Rik,-5.2,3.12,0.044
1700017D01Rik,-3.1,3.12,0.044
AI837181,-6.5,3.12,0.0775
C130026L21Rik,4.2,3.12,0.044
Gm6605,-4.9,3.12,0.044
Jrkl,11,3.12,0.0794
Olfr1411,7.3,3.12,0.0305
Pfas,-6.7,3.12,0.0208
Tctn1,-6.5,3.12,0.0775
Tm6sf2,6.7,3.12,0.0553
Xpc,6.4,3.12,0.0553
ENSMUSG00000078306,-8.7,3.12,0.044
1700036A12Rik,5.8,3.11,0.0447
Limd2,-5.6,3.11,0.0779
Map3k12,-5.5,3.11,0.08
Repin1,-4.3,3.11,0.08
Sclt1,-10.2,3.11,0.0779
Txndc15,-1.6,3.11,0.0631
Ambn,-6.2,3.1,0.087
Btg3,-5,3.1,0.0561
Foxj2,-4.5,3.1,0.0806
Grcc10,-8.3,3.1,0.078
Nlrp6,1.9,3.1,0.0635
Olfr1331,-2.7,3.1,0.0307
Olfr5,4.8,3.1,0.0307
Sec1,-8.7,3.1,0.0307
Shb,-4.3,3.1,0.078
Edn1,-7.1,3.09,0.0565
Gm3512,-5.4,3.09,0.0463
Gm5174,-9.1,3.09,0.0309
CK137956,-6.2,3.08,0.0882
Cntrob,-6.6,3.08,0.0569
Cst11,-3.1,3.08,0.0882
Dab2,-7,3.08,0.0569
Edrf1,-5.2,3.08,0.0476
Glis3,8.9,3.08,0.0818
Lrrc8c,5.5,3.08,0.0476
Robo4,-5.5,3.08,0.0882
Samd1,-7.3,3.08,0.079
Samt4,4.8,3.08,0.0311
Smyd5,-6.9,3.08,0.079
Snai3,8,3.08,0.0388
Snw1,-3.3,3.08,0.0569
Trappc1,6.5,3.08,0.0216
Cdr2l,-6.9,3.07,0.0792
Dixdc1,-2.4,3.07,0.0792
Gm11127,3.7,3.07,0.0573
Oca2,6.7,3.07,0.0886
Odf4,-6.2,3.07,0.0886
Atm,-6.5,3.06,0.0219
Dph7,-4.1,3.06,0.0794
Efcab9,-2,3.06,0.0889
Ehf,-2.7,3.06,0.0831
Gm19402,4.8,3.06,0.0889
Gm5435,-4.3,3.06,0.0489
Grik4,-4.5,3.06,0.0219
Lamtor5,4.5,3.06,0.0577
Mrc2,6.1,3.06,0.0396
Pla2g10,8.6,3.06,0.0831
ENSMUSG00000095162,-3.9,3.06,0.0163
A630001G21Rik,5.1,3.05,0.0317
Arl6ip5,6.3,3.05,0.0398
Eml3,-7.1,3.05,0.0804
Igkv11-125,-6.5,3.05,0.0494
Pet2,-4,3.05,0.0317
Tacc1,-8.3,3.05,0.0581
Thyn1,-7.1,3.05,0.0804
Zfp385b,-3.6,3.05,0.0837
Ccdc103,-6.5,3.04,0.0586
Dctn6,-3.3,3.04,0.0586
Dtwd2,-4,3.04,0.081
Gpa33,5.2,3.04,0.0899
Gpx4,-5.1,3.04,0.0586
Msantd2,6.6,3.04,0.0318
Sptlc2,-10.9,3.04,0.081
Zfyve26,-6.1,3.04,0.0586
Gm13090,5.8,3.03,0.0505
Shc2,-3.7,3.03,0.059
Sipa1l2,-5.5,3.03,0.0908
Unc5c,-7.3,3.03,0.059
AA474408,4.9,3.02,0.0508
Arhgap18,-5.5,3.02,0.0824
Katna1,-2.3,3.02,0.0596
Olfr446,-5.6,3.02,0.0916
Rpl13a-ps1,5.4,3.02,0.0508
St6galnac5,-5.1,3.02,0.0858
Stkld1,-3.8,3.02,0.0508
Ticam2,-4,3.02,0.0824
Ythdf2,7.2,3.02,0.0824
3110009E18Rik,-2.6,3.01,0.0168
Bag3,2.2,3.01,0.0673
Gm10142,-2,3.01,0.0923
Olfr1014,-5.1,3.01,0.0923
Tmem248,1.8,3.01,0.0673
Tslp,-7.3,3.01,0.0835
0610010F05Rik,-5.6,3,0.084
C2cd6b,-5.1,3,0.0324
Ikzf1,-6.3,3,0.0607
Nasp,5.5,3,0.0607
Psd2,5.8,3,0.0409
Slc26a1,7.9,3,0.084
Tnfsf13,-3.2,3,0.0607
1700017N19Rik,-6.1,2.99,0.0938
Reps1,-7.9,2.99,0.0847
Spag17,-5.5,2.99,0.0847
Spin2g,-10.3,2.99,0.052
Tex35,6,2.99,0.0411
ENSMUSG00000096334,-3.3,2.99,0.0879
Ccdc57,-5.4,2.98,0.0852
Cntnap5b,-6.2,2.98,0.0328
Cwf19l1,-4.9,2.98,0.0885
Doc2a,8.2,2.98,0.0413
Iglon5,3.2,2.98,0.0944
Pik3r5,-4.1,2.98,0.0233
Trh,-3.5,2.98,0.0618
Wipf3,7.1,2.98,0.0413
ENSMUSG00000070632,-2.7,2.98,0.0171
Abcg8,3.2,2.97,0.0949
Cd33,-5.4,2.97,0.0528
D16Ertd472e,-7.5,2.97,0.0863
Gdpd3,2.2,2.97,0.069
Myom2,-4.4,2.97,0.0415
Pde5a,-6.7,2.97,0.0623
Srcap,-4.1,2.97,0.0528
Vmn1r107,-5.5,2.97,0.033
Vmn1r155,-5.5,2.97,0.033
Vmn1r60,-3.7,2.97,0.033
Zfp873,-5.4,2.97,0.033
1700066M21Rik,-7.8,2.96,0.0867
Ano3,-2,2.96,0.0628
C1qtnf4,-11.6,2.96,0.0867
Ctsll3,7.5,2.96,0.0332
Gas7,-7.1,2.96,0.0628
Gm20865,-8.7,2.96,0.0332
Snrpc,-3.8,2.96,0.0867
Sv2c,-5.2,2.96,0.0531
Syce1l,-7.2,2.96,0.0867
Ubqlnl,-3.6,2.96,0.0173
Atp6v1g3,-4.2,2.95,0.0634
AV320801,-5,2.95,0.0333
Gm15023,-5,2.95,0.0333
Mphosph8,-4.2,2.95,0.0634
Olfr472,-8.3,2.95,0.0535
Speer4e,5,2.95,0.0333
Srrm2,-8.4,2.95,0.0535
Tceanc2,8.2,2.95,0.0905
1110002L01Rik,-10.3,2.94,0.0538
Gm17027,-5.3,2.94,0.0334
Gm21977,-5.3,2.94,0.0334
Gm7929,-5.3,2.94,0.0334
Gm7954,-5.3,2.94,0.0334
Gm8068,-5.3,2.94,0.0334
Gm8082,-5.3,2.94,0.0334
Kcnk6,5.8,2.94,0.024
Psg17,5.2,2.94,0.0912
Scml2,-8.3,2.94,0.0538
Sstr2,-5,2.94,0.088
Trim15,-2.1,2.94,0.0174
ENSMUSG00000092113,-1.3,2.94,0.0989
Cep19,-6.1,2.93,0.0887
Coprs,-9.2,2.93,0.0887
Ecm1,-6.2,2.93,0.0887
Rbfox2,10.3,2.93,0.0918
Rell2,-5.1,2.93,0.0918
Trex1,-4.1,2.93,0.0644
ENSMUSG00000078936,-7.4,2.93,0.0887
Iws1,-6.2,2.92,0.0894
Olfr885,-5.1,2.92,0.0337
Sgms2,-3.4,2.92,0.0649
Slc17a9,-4.9,2.92,0.0997
Sox7,-6.1,2.92,0.0894
1700028P14Rik,6.6,2.91,0.1
Esr1,-3.4,2.91,0.0655
Fam8a1,1.5,2.91,0.0718
Hist1h4b,-4.7,2.91,0.0176
Hmgn5,6.6,2.91,0.0338
Raet1d,-7.1,2.91,0.0338
Tmem154,-1.2,2.91,0.0718
Trbv13-2,-10.2,2.91,0.055
Zranb2,-8.1,2.91,0.055
Adcy3,2.6,2.9,0.066
Fam221b,-1.8,2.9,0.1
H2al3,-3.5,2.9,0.0554
Pacsin2,-9.4,2.9,0.066
Parg,6.7,2.9,0.0938
Tead4,-3.9,2.9,0.066
Wnt16,3.6,2.9,0.066
Borcs8,8.9,2.89,0.0945
Crhr1,-1.6,2.89,0.101
Elk4,-3.4,2.89,0.0667
Glra1,-4.4,2.89,0.025
Olfr1161,-5,2.89,0.0342
Rab40c,-3,2.89,0.0178
Unk,-8.1,2.89,0.0557
Cyp2c54,-8.6,2.88,0.0344
Eef1d,5.8,2.88,0.0952
Hip1r,1.8,2.88,0.0733
Ighv1-19,-4.2,2.88,0.0561
Igkv4-57,-10.2,2.88,0.0561
Map7,4.3,2.88,0.0436
Nmrk1,-3.5,2.88,0.0673
Piezo1,3.4,2.88,0.0436
Sprr2d,-10.7,2.88,0.0945
Gabra6,4.9,2.87,0.0254
Pml,-6.4,2.87,0.068
Rbm42,9.9,2.87,0.0958
Stxbp3,-3.6,2.87,0.0951
Tbx20,-1.9,2.87,0.0958
Bbs5,-9.1,2.86,0.0962
Bhlhe40,-5.2,2.86,0.0962
Clec4b2,-8.5,2.86,0.0348
E2f3,-6.3,2.86,0.0686
Fam107a,-1.8,2.86,0.104
P2ry6,-2.2,2.86,0.104
Prob1,-6,2.86,0.0962
Amot,-1.9,2.85,0.104
Armcx1,-0.9,2.85,0.0748
Prl7d1,5.3,2.85,0.035
Wwtr1,-4.8,2.85,0.0972
ENSMUSG00000075178,-4.9,2.85,0.035
ENSMUSG00000095109,-7.9,2.85,0.057
Fbln2,-6,2.84,0.0999
Fubp3,11.5,2.84,0.0978
Ighv1-26,-9,2.84,0.0574
Mhrt,-7.5,2.84,0.0574
Olfr678,6,2.84,0.0351
Otol1,6.7,2.84,0.104
Spata33,8.4,2.84,0.0999
Trav5-1,-8.3,2.84,0.0574
Tusc3,-3.1,2.84,0.0698
Arel1,8,2.83,0.0185
Cdr2,-4.1,2.83,0.0703
Cyb5r1,3.7,2.83,0.0262
Gm20826,6,2.83,0.0353
Gm21244,6,2.83,0.0353
Klk1b27,-4.2,2.83,0.0703
Sf3b6,-10.1,2.83,0.0577
Sprr2g,-10.7,2.83,0.101
Vmn2r2,-4.8,2.83,0.0353
Cdc40,-3.9,2.82,0.0992
Faxc,-1,2.82,0.0764
Gm11568,5.4,2.82,0.0582
Mthfsd,-3.6,2.82,0.0992
Spink1,-9,2.82,0.102
Tcfl5,-3.8,2.82,0.0992
Vsnl1,-4.3,2.82,0.0992
Ankrd33,-2.7,2.81,0.0999
Ccdc112,-7.6,2.81,0.103
Ctnnb1,-10.1,2.81,0.0585
Dynap,6.2,2.81,0.0356
Gm15155,6,2.81,0.0585
Gm5269,4.7,2.81,0.0585
Psg19,7.2,2.81,0.0999
Zcchc18,-6.9,2.81,0.103
Crnn,3.6,2.8,0.106
Ddt,-6.2,2.8,0.046
Erich6b,-10.7,2.8,0.104
Ints4,-9.3,2.8,0.104
Krt72,6.6,2.8,0.106
Mks1,-7.4,2.8,0.104
Olfr1336,5.9,2.8,0.0358
Rmnd5b,-3.5,2.8,0.104
9330151L19Rik,-10,2.79,0.0592
Bcl2a1b,-9,2.79,0.0729
Gm6594,-5.5,2.79,0.0592
Gnas,4.4,2.79,0.0729
Gzmm,-3.2,2.79,0.0192
Kel,3.7,2.79,0.0729
Mier2,4.8,2.79,0.101
Nr3c1,-3.8,2.79,0.0729
Olfr266,-4.7,2.79,0.0359
Plekhm1,-5.1,2.79,0.106
Rsad1,-6.9,2.79,0.0462
Tle1,-7.8,2.79,0.0729
Trav18,4.7,2.79,0.0592
4930504O13Rik,7.2,2.78,0.0361
Bhmt2,-5.6,2.78,0.0273
Dnajc5,6.1,2.78,0.0195
Gsdmc4,6.9,2.78,0.0465
Ier5,-10,2.78,0.107
Kptn,-8.6,2.78,0.0465
Ldb2,-2.2,2.78,0.102
Ntn1,-2.3,2.78,0.102
Oaz2,6.8,2.78,0.0273
Slc39a14,-3.4,2.78,0.107
Tmem95,6.9,2.78,0.106
Astl,6.8,2.77,0.0196
Bcl9,-4.6,2.77,0.0743
Bmt2,-5.9,2.77,0.108
Ccpg1os,-10,2.77,0.0598
Gm648,-8.5,2.77,0.0598
L1td1,-8.4,2.77,0.0363
Pdgfrb,7.1,2.77,0.0276
Retnla,-8.4,2.77,0.0363
Sar1a,-2.9,2.77,0.0196
Sppl3,-1.5,2.77,0.0792
Tmem129,-0.8,2.77,0.0792
Tmem81,-1.4,2.77,0.0792
Ampd3,-4,2.76,0.075
Cylc2,-8.4,2.76,0.0365
Lats2,3.3,2.76,0.0278
Olfr1497,-4.9,2.76,0.107
Resp18,7.7,2.76,0.0472
Stmn2,-2.7,2.76,0.0199
Arid3a,-2.4,2.75,0.104
Ccdc174,-5.2,2.75,0.11
Cope,-4.9,2.75,0.02
Gm13272,-8.4,2.75,0.0366
Mob1a,-2.3,2.75,0.0758
Neto2,2.5,2.75,0.0803
Rrbp1,6.5,2.75,0.0366
Slc26a4,-1.7,2.75,0.0758
Tas2r103,6.1,2.75,0.0366
Trmt11,-3,2.75,0.104
Txnip,-4.1,2.75,0.0758
Actl7a,-5.2,2.74,0.0478
Ap5b1,-2.3,2.74,0.112
Cdh4,-6.3,2.74,0.0765
Fam46a,-7.6,2.74,0.112
