Gene_ID,Castle_Effect,Castle_Score,P_value
Zbtb17,-9.7,3.88,0.0362
Zdhhc1,-2.2,3.88,0.0425
Afdn,-7.2,3.87,0.0364
Cdcp1,1.8,3.87,0.0429
Slc17a4,6.2,3.87,0.0689
Zfp949,-1.9,3.87,0.021
A430089I19Rik,-7.5,3.86,0.021
D130058E05Rik,-8.6,3.86,0.0139
Dhx40,-3.6,3.86,0.0671
Efcab14,1.1,3.86,0.0431
Gm10153,-5.1,3.86,0.0139
Gm10424,-7.5,3.86,0.021
Gm3147,-7.5,3.86,0.021
Mfap5,-2.6,3.86,0.069
4932443I19Rik,-7.5,3.85,0.014
Fam122a,-7.5,3.85,0.0209
Mb21d1,-2,3.85,0.0695
Ppp1r3e,-2.9,3.85,0.0695
Rhbdd3,-1,3.85,0.0434
Anks1b,-3.3,3.84,0.0679
Bcl9,-4.4,3.84,0.0371
Gm10530,-10.1,3.84,0.0141
Hp1bp3,9.8,3.84,0.0679
Mfsd10,1.5,3.84,0.0438
Agpat3,-7.8,3.83,0.0151
Lbx1,4.2,3.83,0.0682
Edrf1,-7.4,3.82,0.0143
Flcn,3.1,3.82,0.0376
H2al3,-3.8,3.82,0.0143
Olfr1019,-5.2,3.82,0.0708
Olfr720,-3.7,3.82,0.0708
Olfr911-ps1,6.6,3.82,0.0213
Ybey,-3.9,3.82,0.0333
Zfp772,-2.2,3.82,0.0686
1700018B24Rik,5,3.81,0.0144
Commd7,-12.1,3.81,0.0217
Pcdh11x,-2.1,3.81,0.071
Prokr2,-2.6,3.81,0.071
Tsen15,-5.2,3.81,0.071
ENSMUSG00000076464,4.1,3.81,0.0144
Fam174a,1.8,3.8,0.045
Gfra1,4,3.8,0.0381
Gnb3,6.9,3.8,0.0337
Hhip,-3.7,3.8,0.0712
Olfr1414,-2.4,3.8,0.0712
Olfr203,-1.9,3.8,0.0216
Tceal8,9.6,3.8,0.0693
Amelx,-2.1,3.79,0.0715
Bnc2,-3.6,3.79,0.0697
Ikzf1,-7.8,3.79,0.0383
Olfr1331,-2.3,3.79,0.0217
Sec1,-8.2,3.79,0.0217
Speer4f2,-4.2,3.79,0.0146
Tmc7,-1.3,3.79,0.0453
Smpd5,-5.9,3.78,0.0221
Nmrk1,-3.2,3.77,0.0388
Olfr199,-3.4,3.77,0.0219
Brd7,-3.1,3.76,0.0708
Csrnp2,-7.4,3.76,0.0224
Mterf4,-9.9,3.76,0.0149
Orc4,-2.3,3.76,0.0708
4930524J08Rik,5.8,3.75,0.015
Dot1l,-5.4,3.75,0.0394
Gjb3,-8.1,3.75,0.0732
Lurap1l,-4.3,3.75,0.0732
Nkx2-9,-2.7,3.75,0.0712
Olfr1257,-8,3.75,0.0732
Sfpq,-8.5,3.75,0.0394
Gm13212,-2.3,3.74,0.0716
Fam129c,-4.3,3.73,0.0739
ENSMUSG00000050836,-4.4,3.73,0.0399
Olfr420,-2,3.72,0.0742
Rbm17,6,3.72,0.0723
Batf,2.9,3.71,0.0727
Gm6164,-7.2,3.71,0.0222
Gm8653,-7.2,3.71,0.0222
Siglece,-2.7,3.71,0.0479
Vmn1r117,-7.2,3.71,0.0222
Vps25,-8.9,3.71,0.016
Vti1b,-3.5,3.71,0.00755
Acsm1,-4.6,3.7,0.00762
Dcx,3,3.7,0.0408
Mettl13,-5,3.7,0.0234
Tert,4.4,3.7,0.0408
Ank,6.9,3.69,0.0235
Ccdc175,-4.1,3.69,0.0752
Cldn20,-2.3,3.69,0.0752
Gm7367,-2.6,3.69,0.0155
Nfkbid,-9.2,3.68,0.0237
Nucks1,2.5,3.68,0.0162
Tmco4,-1.1,3.68,0.0489
Tnfrsf10b,-9.6,3.68,0.0413
Tspan33,-3.2,3.68,0.0754
Ddit4l,-2,3.67,0.0755
Exoc3l2,-5.2,3.67,0.0238
Lrrc51,-7.1,3.67,0.0225
Ndufaf4,-7.5,3.67,0.0366
Sertm1,2.6,3.67,0.0755
Ankrd33b,6.5,3.66,0.0748
Pin1,-4.7,3.66,0.042
Rasal2,-7.1,3.66,0.0369
Tpm3,-2.2,3.66,0.042
Clgn,3.7,3.65,0.0423
Eif2s2,-3.1,3.65,0.0752
Tcf20,-7.8,3.65,0.0423
ENSMUSG00000094339,-7.1,3.65,0.0226
ENSMUSG00000094816,-7.1,3.65,0.0226
ENSMUSG00000094909,-7.1,3.65,0.0226
ENSMUSG00000095441,-7.1,3.65,0.0226
ENSMUSG00000095733,-7.1,3.65,0.0226
ENSMUSG00000096234,-7.1,3.65,0.0226
ENSMUSG00000096548,-7.1,3.65,0.0226
CK137956,-7.9,3.64,0.077
Exosc7,-4.4,3.64,0.0756
Hapln4,1.9,3.64,0.0502
Ntmt1,-9.5,3.64,0.0242
Pcdhb4,-8.7,3.64,0.0227
Actl7a,-4.9,3.63,0.0376
Agrn,-2.7,3.63,0.076
Coa5,-5.9,3.63,0.0376
Helt,-2.8,3.63,0.076
Lyar,4.5,3.63,0.076
Olfr502,-1.9,3.63,0.0772
2700081O15Rik,-10.5,3.62,0.0246
Cmas,-8.7,3.62,0.0167
Dvl2,-3.8,3.62,0.0764
Gm10142,-2.1,3.62,0.0777
Il21,-4.8,3.62,0.0777
Lmod1,-6.5,3.62,0.0379
Mief1,7.2,3.62,0.0379
Pofut1,-2.1,3.62,0.0434
Pou2af1,-4.8,3.62,0.0434
S100b,7.4,3.62,0.00814
Syf2,-6.5,3.62,0.0434
Cep76,-5.6,3.61,0.0438
Epha7,6.3,3.61,0.0168
Hnrnpul1,-3,3.61,0.0769
Kcnt2,6.6,3.61,0.0779
Olfr39,-3.3,3.61,0.0779
Vsx1,-5.3,3.61,0.0769
A630001G21Rik,4.8,3.59,0.0231
Ly6g6c,1.8,3.59,0.052
Vars,-3.2,3.59,0.0445
Vmn2r113,-8.3,3.59,0.0165
Tial1,-3.4,3.58,0.0449
Ccl28,-4.5,3.57,0.0788
Gtse1,-2.5,3.57,0.0528
Pcnx2,-2.1,3.57,0.0788
Stx11,6.9,3.57,0.039
Tmem86a,1.6,3.57,0.0528
Zdhhc9,-4.2,3.57,0.039
Cops3,11.7,3.56,0.0789
Esp38,-6.5,3.56,0.0168
Map3k12,-5.4,3.56,0.0789
Otol1,6.5,3.56,0.0792
Poteg,2.3,3.56,0.0233
1700120B22Rik,-8.3,3.55,0.017
Fezf1,-3.7,3.55,0.0793
Med31,-3.2,3.55,0.0793
Pink1,3.5,3.55,0.0173
Qtrt1,6.3,3.55,0.0394
Zfp92,3.6,3.55,0.0793
ENSMUSG00000093451,7.7,3.55,0.0234
Cklf,1.5,3.54,0.0539
Gzmm,-3.2,3.54,0.00861
Kbtbd2,-2.9,3.54,0.00861
Krtap7-1,-10.6,3.54,0.0254
Mtfr1,6.7,3.54,0.0397
Neto2,1.2,3.54,0.0539
Gm9885,-6,3.53,0.0173
Trim15,-2.7,3.53,0.00868
Dgat2,5.2,3.52,0.0401
Fgfr1op,-3.9,3.52,0.0473
Hist1h2ag,-2.7,3.52,0.00875
Ssxb3,-6.9,3.52,0.0236
BC048562,-5,3.51,0.0806
Gm14326,6.8,3.51,0.0811
Itgad,-3.4,3.51,0.0806
Trav9-1,-6.4,3.51,0.0175
Trav9d-1,-6.4,3.51,0.0175
Cfap97,-6.6,3.5,0.0177
Magi1,-4,3.5,0.0482
Oas1h,-5.8,3.5,0.0238
Olfr447,-3.9,3.5,0.081
Olfr449,-4,3.5,0.081
Slc29a4,1.7,3.5,0.0554
Surf1,-3.8,3.5,0.0258
Cox4i1,-4,3.49,0.0486
Dsc2,-1.7,3.49,0.0558
Lgals3,-3.7,3.49,0.0486
Psmc1,-4.3,3.49,0.0486
Rtel1,-3.2,3.49,0.0486
Fbxl16,-3.4,3.48,0.00906
Gatad2b,-2.5,3.48,0.0825
Gm3002,-4.9,3.48,0.0179
Gm3252,-4.9,3.48,0.0179
Gm3629,-4.9,3.48,0.0179
Gstt2,-6.2,3.48,0.0411
Pin4,7,3.48,0.00906
Speer4e,5.1,3.48,0.024
Srrt,7.5,3.48,0.0825
Gjd3,1.2,3.47,0.0565
Mtcp1,7,3.47,0.0414
Olfr1461,4.5,3.47,0.0241
Ptch1,-4.4,3.47,0.0495
Svs4,-5.7,3.47,0.0261
Tcrg-V7,3.7,3.47,0.0495
Gm11756,-5.1,3.46,0.0181
Mier1,-2.6,3.46,0.0834
Sigirr,4.7,3.46,0.0834
Adamts12,-6.6,3.45,0.0505
Ccdc182,-6.6,3.45,0.0827
Cst11,-2.6,3.45,0.0827
Ifi206,-6.9,3.45,0.0505
Igsf3,2.5,3.45,0.0573
Jaml,-1.3,3.45,0.0573
Ppp3cc,6.8,3.45,0.0184
Trex1,-3.8,3.45,0.0505
Tube1,-6.8,3.45,0.0505
Borcs5,-9.1,3.44,0.0264
Gga1,-4.9,3.44,0.00958
Insrr,2,3.44,0.0509
Creb5,2.5,3.43,0.0849
Esrp2,-6.9,3.43,0.0424
Ica1l,-11.2,3.43,0.0265
Pdlim7,-6.9,3.43,0.0424
Gm21789,-6.2,3.42,0.0186
Myo1b,7.8,3.42,0.0426
Rtl9,-6.6,3.42,0.0519
Slc25a11,-7.6,3.42,0.0426
Hk1,2.8,3.41,0.0187
Mapk3,6.4,3.41,0.0858
ENSMUSG00000037513,11,3.41,0.0858
ENSMUSG00000025702,7,3.4,0.00995
Caln1,-6,3.4,0.0845
Mkx,6.4,3.4,0.0863
Slc46a3,-2.3,3.4,0.0594
Tgfb2,2.9,3.4,0.0529
Clec4b2,-7.9,3.39,0.025
Gramd1b,-1.8,3.39,0.0851
Igkv4-63,-6.1,3.39,0.019
Nlrp1b,-4.4,3.39,0.0535
Rabgap1l,2.2,3.39,0.0598
Serpinb9g,-7.8,3.39,0.025
Sult1e1,-11.2,3.39,0.0268
1700017D01Rik,-3.9,3.38,0.0192
Hs6st3,4.4,3.38,0.054
Ksr2,6,3.38,0.019
Olfr628,6.5,3.38,0.0251
Prob1,-6.6,3.38,0.0269
Ptrh1,3.7,3.38,0.0436
Tbc1d19,-2.8,3.38,0.0602
Tgfb1i1,-1.9,3.38,0.054
Vmn1r46,5.9,3.38,0.0251
Olfr125,-3.7,3.37,0.0857
Srsx,-6,3.37,0.0193
Stx1b,5.8,3.37,0.0439
Trim30c,-5.3,3.37,0.0193
1700067P10Rik,-4.8,3.36,0.0253
Ccdc105,6.5,3.36,0.0861
Clstn2,-5.5,3.36,0.0441
Fgl1,-3.4,3.36,0.0103
P2ry6,-2.5,3.36,0.0861
Spink1,-11.2,3.36,0.0271
Sprr2g,-11.2,3.36,0.0271
Zfp26,10.3,3.36,0.0883
Gtf3c6,-4.1,3.35,0.0888
Ppt1,4.9,3.35,0.0193
Specc1,-1.8,3.35,0.0556
Ap5b1,-4,3.34,0.0273
Eri1,7.1,3.34,0.0447
Amot,-2.1,3.33,0.0869
Col8a1,-5,3.33,0.0869
D3Ertd254e,3.2,3.33,0.0899
Dok4,-3.8,3.33,0.0274
Gria1,-6.7,3.33,0.0195
3110040N11Rik,-11.1,3.32,0.0275
Bin1,-7.2,3.32,0.0452
Mfsd1,1.5,3.32,0.0628
Mitf,-4.5,3.32,0.0575
Rrbp1,6.4,3.32,0.0257
Tspyl2,-2,3.32,0.0575
1700028P14Rik,6.3,3.31,0.0877
Fam69a,-3,3.31,0.0633
Fubp3,11.5,3.31,0.091
Gm10322,-7.9,3.31,0.0206
Mrgprx1,-3.6,3.31,0.0877
Txnip,-3.9,3.31,0.0582
4930504O13Rik,6.6,3.3,0.0259
Kazald1,2.5,3.3,0.0916
Kpna1,-5.7,3.3,0.0457
Mtss1l,-7.9,3.3,0.0277
Serpinb6d,-4.2,3.3,0.0208
Stpg4,-4.1,3.3,0.0886
Ythdf3,-11.1,3.3,0.0277
Col8a2,-1.9,3.29,0.0889
Olfr654,-7.9,3.29,0.026
Slc39a10,-6.5,3.29,0.0461
Tceanc,-2.1,3.29,0.0922
Tmem64,1.3,3.29,0.0641
Umod,-2.5,3.29,0.0594
Mfap3l,-3.2,3.28,0.0646
Mrc2,6.1,3.28,0.0463
Ms4a2,-5.3,3.28,0.0201
Npy,-7.8,3.28,0.06
Rbfox2,9.6,3.28,0.0927
Tm6sf2,3.7,3.28,0.06
Tmem25,-2.8,3.28,0.0646
Twist1,-3.6,3.28,0.06
1700019A02Rik,-8.6,3.27,0.0215
Ccdc27,-1.9,3.27,0.09
Piezo1,4.3,3.27,0.0466
Trem2,-1.9,3.27,0.09
Tsacc,-3.9,3.27,0.028
Yipf7,-4.7,3.27,0.09
4930562C15Rik,-1.8,3.26,0.0906
4933411G06Rik,-7.1,3.26,0.0218
Ar,-3.8,3.26,0.0614
Gm17027,-4.7,3.26,0.0264
Gm21977,-4.7,3.26,0.0264
Gm7929,-4.7,3.26,0.0264
Gm7954,-4.7,3.26,0.0264
Gm8068,-4.7,3.26,0.0264
Gm8082,-4.7,3.26,0.0264
Jam3,-1.7,3.26,0.0655
Pla2g2a,-10.1,3.26,0.0218
Prkrip1,-3.2,3.26,0.0939
Ptrhd1,-5.1,3.26,0.0939
ENSMUSG00000062808,-4.4,3.26,0.0939
Chp2,-3,3.25,0.0621
Etfrf1,6.6,3.25,0.0472
Gm9805,-10.3,3.25,0.0221
Mageb18,-7.9,3.25,0.0909
Mrpl27,-7.2,3.25,0.0472
Slc3a2,-1.6,3.25,0.066
Wrn,-3.6,3.25,0.0621
Ndn,-7.2,3.24,0.0628
Odf4,-6,3.24,0.0914
Rdh16,6.1,3.24,0.0475
Smo,-2.6,3.24,0.0628
ENSMUSG00000095882,3.6,3.24,0.0224
Gpa33,3.9,3.23,0.0921
Kcnq3,6.7,3.23,0.0207
Olfr1426,-4.2,3.23,0.0268
Pnpla3,-4,3.23,0.0635
Rhox12,6.4,3.23,0.0268
Tmem131l,-3.1,3.23,0.0956
Vmn1r107,-4.9,3.23,0.0268
Vmn1r155,-4.9,3.23,0.0268
Gm6605,-7,3.22,0.023
Isoc1,-6.1,3.22,0.0284
Nudt22,-4.6,3.22,0.0284
Olfr110,3.6,3.22,0.0924
Opa3,-7.5,3.22,0.023
Zfp40,-5.6,3.22,0.0269
ENSMUSG00000094289,-3.6,3.22,0.023
Cdh9,-1.9,3.21,0.0928
Gm20730,5.6,3.21,0.0236
Zfp433,5.4,3.21,0.0967
Cnih1,3.5,3.2,0.0486
Ctps,3.5,3.2,0.0973
Fbxo24,2.2,3.2,0.0657
Gen1,8.8,3.2,0.0973
Gpr135,1.2,3.2,0.0683
Mmp23,3.4,3.2,0.0973
Raet1e,-4,3.2,0.0271
Rmdn3,5,3.2,0.0486
Tinag,10.2,3.2,0.0973
Glis3,8.1,3.19,0.0979
Gm20826,6,3.19,0.0273
Gm21244,6,3.19,0.0273
Klk9,5.4,3.19,0.0126
Olfr360,-8.2,3.19,0.0273
Tomt,6.9,3.19,0.0287
Ube2v1,-5,3.19,0.0126
Cabp1,-1.3,3.18,0.0693
Ceacam10,-4.3,3.18,0.0985
Parg,8,3.18,0.0985
Sprr2b,-11,3.18,0.0289
Ceacam19,1,3.17,0.0698
Cep112,-4.9,3.17,0.0945
Ddx28,-5.9,3.17,0.0495
Foxb1,4.8,3.17,0.0991
Gm2000,-5,3.17,0.025
Greb1l,5.9,3.17,0.0945
Ipcef1,4.1,3.17,0.0945
Tcl1,-7.1,3.17,0.068
Fam167b,-1.8,3.16,0.0953
Hoxd3,-1.9,3.16,0.0997
Lipo1,6.1,3.16,0.0278
Rps4l-ps,-5.7,3.16,0.0255
Tex28,4.9,3.16,0.0953
Ydjc,-6.1,3.16,0.0255
Zfp429,6.1,3.16,0.0278
1700029H14Rik,-7.2,3.15,0.0292
Adgrb3,-4,3.15,0.0696
Afg1l,5.1,3.15,0.0502
Gdf10,-1.8,3.15,0.0956
Gdpd3,1.7,3.15,0.0708
Gm10684,-3.4,3.15,0.026
Gm8439,-3.2,3.15,0.026
Gstm7,-3.2,3.15,0.0696
Sec24a,-3.7,3.15,0.0131
1700066M21Rik,-8.2,3.14,0.0292
Ghdc,-6.8,3.14,0.0505
Igf1r,5.8,3.14,0.0219
Olfr979,-1.9,3.14,0.0959
Tas2r103,3.4,3.14,0.0281
Arid5b,-3.8,3.13,0.102
Insm2,3.1,3.13,0.102
Olfr54,3.7,3.13,0.0283
Pla2g6,-4.1,3.13,0.0713
Prr5l,-6.4,3.13,0.0508
Ssc5d,-4.2,3.13,0.0965
Stk26,-6.6,3.13,0.027
Tmem14c,-4.4,3.13,0.0508
Vwf,3.3,3.13,0.0713
Cacng7,-4.5,3.12,0.0974
Hsd3b2,-3.5,3.12,0.0722
Ift27,-5.7,3.12,0.0511
Stpg3,6.5,3.12,0.0974
Vmn2r2,-3.6,3.12,0.0285
ENSMUSG00000044407,-3.9,3.12,0.0722
Arnt,3.1,3.11,0.073
Hbq1b,-6.6,3.11,0.0295
Psmc2,4,3.11,0.073
Tshz1,3.8,3.11,0.103
Zfp658,-3.4,3.11,0.0287
AI413582,-3.5,3.1,0.0288
Fam71e2,-1.8,3.1,0.0985
Fndc10,-1.8,3.1,0.0985
Rassf10,-10.7,3.1,0.0296
Robo4,-5,3.1,0.0985
Spi1,-3.5,3.1,0.0141
Wnt10b,4.2,3.1,0.0738
1700001O22Rik,-3.9,3.09,0.0989
AY761185,-5.3,3.09,0.029
Det1,-7.8,3.09,0.0747
Gm10668,-6,3.09,0.029
Gm4567,-6,3.09,0.029
Hspb1,-9.4,3.09,0.0747
Ralgds,4,3.09,0.0747
Smg9,-7.1,3.09,0.0747
Adnp,-5,3.08,0.105
Azi2,-7.3,3.08,0.0524
Defb13,4.1,3.08,0.0292
Soat1,-10.8,3.08,0.0298
Zfp668,-4.4,3.08,0.0756
Ctnna1,-4.2,3.07,0.0765
Gpd1l,-4.7,3.07,0.0145
Gpr174,4.6,3.07,0.1
P2rx3,-10.4,3.07,0.03
Pop4,-2.1,3.07,0.106
Rpp30,-4.2,3.07,0.106
Spin2g,-10.4,3.07,0.03
1600014C10Rik,-6.1,3.06,0.03
Abcg4,1.8,3.06,0.0754
Abr,5,3.06,0.0531
Cdh2,-6.6,3.06,0.0774
Gm6592,-5.8,3.06,0.0295
Mbd3,-6.6,3.06,0.0531
Olfr1161,-5.6,3.06,0.0295
Tmem50a,-5.2,3.06,0.0146
Zfp616,5.8,3.06,0.106
2610021A01Rik,-9.9,3.05,0.031
Agxt2,2.7,3.05,0.0231
Cyp2c54,-7.3,3.05,0.0297
Elk4,-2.9,3.05,0.0783
Epb42,4,3.05,0.0534
Igsf1,-2.2,3.05,0.0759
Olfr699,5.9,3.05,0.0297
Wscd1,-3.7,3.05,0.0783
2410002F23Rik,-3.1,3.04,0.0299
Lgals3bp,-4.5,3.04,0.0793
Olfr138,5.9,3.04,0.0299
Rbm44,-2.5,3.04,0.108
Rfx4,4.2,3.04,0.108
Rhpn2,-6.7,3.04,0.0793
Ugt2b5,2.3,3.04,0.0793
Kti12,-3.3,3.03,0.0149
Tspan14,1.1,3.03,0.077
Ttc19,7.1,3.03,0.0541
Apoo,-5.3,3.02,0.0545
Atp8b3,-0.8,3.02,0.0775
Elac1,-6.5,3.02,0.0304
Rcan2,-1.8,3.02,0.102
Samd14,-7.2,3.02,0.0304
Themis,-5.7,3.02,0.102
Tmem239,-1.8,3.02,0.102
Tmem252,-1.8,3.02,0.102
Exoc2,-6.4,3.01,0.0548
Hmgn5,5.9,3.01,0.0305
Olfr211,-2.7,3.01,0.078
Slc39a5,1.6,3.01,0.078
Sptlc2,-6.5,3.01,0.0305
Stk16,-6.8,3.01,0.0305
Zfp423,2.1,3.01,0.11
Angpt1,-7.2,3,0.0828
Ccdc174,-6.4,3,0.0306
Mrgprb8,4,3,0.0307
Rab38,3.5,3,0.0828
Ugt2b36,-5.2,3,0.0552
Xpc,2.4,3,0.0828
Zfyve19,-3.5,3,0.0828
0610030E20Rik,-6.8,2.99,0.0307
Amz1,-2.8,2.99,0.0154
Clip1,4.3,2.99,0.0555
Ddx46,4.1,2.99,0.111
Pou2f3,7.7,2.99,0.111
Psd2,3.8,2.99,0.0555
Wdfy4,-5.1,2.99,0.105
Zfp551,5.2,2.99,0.111
ENSMUSG00000094924,0.5,2.99,0.0792
Gm13128,-2.9,2.98,0.0311
Majin,-4,2.98,0.0308
Olfr137,-2.9,2.98,0.0311
Plpp6,-1.2,2.98,0.0797
Tcof1,-2.5,2.98,0.0846
Tuba4a,-3.6,2.98,0.0846
2510009E07Rik,-6.2,2.97,0.0309
Ankrd29,-5.7,2.97,0.107
G3bp1,7.1,2.97,0.0156
Gchfr,-5.1,2.97,0.0309
Prb1,3.7,2.97,0.0348
Txlng,-6.8,2.97,0.0855
Zfp931,-6.9,2.97,0.0309
Dedd,-4,2.96,0.0863
Dolpp1,-7.2,2.96,0.0246
Fignl2,-6.2,2.96,0.031
Hoxb9,-8.1,2.96,0.0567
Igkv5-37,-4.1,2.96,0.0353
Olfr678,3.1,2.96,0.0316
Phxr2,-4,2.96,0.0353
Plvap,1.6,2.96,0.0808
Ptx4,-6.2,2.96,0.031
Tead4,-3.6,2.96,0.0863
Timm44,-3.8,2.96,0.0863
Trav4d-4,-9.5,2.96,0.0353
Trav4n-4,-9.5,2.96,0.0353
D16Ertd472e,-6.2,2.95,0.0311
Focad,-2.3,2.95,0.0814
Grid2,5.6,2.95,0.0247
Hspa1a,-6.9,2.95,0.0872
Igkv4-57,-10.3,2.95,0.0356
Maff,2,2.95,0.0872
Optc,-4.3,2.95,0.109
Rbbp7,-4.2,2.95,0.0571
Slc5a10,3.1,2.95,0.109
Stox2,-5.3,2.95,0.109
Tnp1,3.3,2.95,0.0872
Ubqlnl,-3.6,2.95,0.0159
Wnt7a,-7.5,2.95,0.0872
Ankrd53,-5.4,2.94,0.109
Dcp1a,-3.1,2.94,0.115
Nhlh2,-3.4,2.94,0.115
Olfr5,2.5,2.94,0.032
Plekha8,2.2,2.94,0.088
Ric3,-4.1,2.94,0.0576
Slc15a1,-5.5,2.94,0.109
Vmn1r60,-3.1,2.94,0.032
Casp3,2.5,2.93,0.0888
Gm10320,-2.7,2.93,0.0366
Lrrc20,-6.1,2.93,0.0313
Olfr1535,4.9,2.93,0.0324
Psg17,6.2,2.93,0.115
Sgk1,-4.6,2.93,0.0162
Trav12-3,3.1,2.93,0.0366
ENSMUSG00000032203,6.8,2.93,0.0581
Aldh3a1,2.3,2.92,0.0252
Ccdc85a,-3.5,2.92,0.112
Ctif,-2.9,2.92,0.116
Nsd1,-3.3,2.92,0.0897
Rp1l1,-3.7,2.92,0.0897
Suz12,-4.2,2.92,0.0897
Yjefn3,-10.1,2.92,0.037
Brk1,-4.1,2.91,0.0589
Cdh26,1.7,2.91,0.0838
Tex35,5.4,2.91,0.0589
Thrb,-4.3,2.91,0.0905
Tmem40,-8,2.91,0.112
Vapa,3.7,2.91,0.0589
Dact3,-7.1,2.9,0.0316
Fgd4,-6,2.9,0.0593
Ighv14-1,3.2,2.9,0.0378
Kcnq5,-1.1,2.9,0.0843
Olfr352,-7,2.9,0.0334
Rbm42,9.6,2.9,0.118
Zdhhc13,0.9,2.9,0.0843
A430105I19Rik,1.5,2.89,0.0849
Eif2ak1,4.8,2.89,0.0257
Jrkl,10.5,2.89,0.118
Olfr1286,4.6,2.89,0.0337
Olfr70,-7,2.89,0.0337
Slc25a39,-5.9,2.89,0.0597
Slc32a1,-4,2.89,0.092
ENSMUSG00000092099,-5.8,2.89,0.0382
Bag3,1.7,2.88,0.0855
Clcnka,1.9,2.88,0.0855
Cuedc1,-3.3,2.88,0.0169
Ecsit,7.1,2.88,0.119
Gm3055,-4.7,2.88,0.119
Myrfl,-3.2,2.88,0.119
Nrl,6.2,2.88,0.119
Phox2b,3.4,2.88,0.0928
Rpl21-ps6,-5.5,2.88,0.0386
Rufy2,1.5,2.88,0.0855
Tmem248,1.2,2.88,0.0855
Zdhhc11,11.3,2.88,0.119
Frem1,-4.7,2.87,0.0935
Phc3,6.2,2.87,0.12
Gm10490,-3.7,2.86,0.0396
Gm10941,-10.2,2.86,0.0396
Gm6594,-5.8,2.86,0.0396
Gm8214,-8.2,2.86,0.0396
Gprc5a,5.4,2.86,0.0262
Hist1h4b,-4.5,2.86,0.0172
Igkv18-36,-4.5,2.86,0.0396
Kng2,-4.8,2.86,0.0942
Ltbp1,-2.4,2.86,0.0942
Olfr475-ps1,6.7,2.86,0.0347
Plcb4,4.2,2.86,0.0942
Vmn1r198,-8,2.86,0.0347
Zfp385b,-2.3,2.86,0.121
ENSMUSG00000095746,3.6,2.86,0.114
Dctn6,-2.3,2.85,0.095
Dqx1,-6.6,2.85,0.0614
Elk1,-4.7,2.85,0.095
Fam135b,6.3,2.85,0.114
Fam57a,1.7,2.85,0.0874
Galnt5,-4.3,2.85,0.095
Gm21818,-5,2.85,0.0402
Phf6,-2.4,2.85,0.122
Slamf8,-3.9,2.85,0.114
Vmn1r35,5.8,2.85,0.0352
ENSMUSG00000033993,-10.1,2.85,0.0402
ENSMUSG00000072214,2.5,2.84,0.0958
Ebf1,-2.6,2.84,0.122
Lekr1,-7.2,2.84,0.0322
Olfr1173,-2.6,2.84,0.0356
Olfr691,-7.1,2.84,0.114
Oog1,-6.9,2.84,0.0356
Tmem95,6.2,2.84,0.114
Tst,-3.4,2.84,0.0958
Gm5082,4.4,2.83,0.0414
Gm5269,4.4,2.83,0.0414
Gm7138,2.9,2.83,0.114
Ralbp1,-3.5,2.83,0.0965
Sgsm3,-2.9,2.83,0.0965
Sipa1l2,-6.3,2.83,0.114
Tmem63a,-1.2,2.83,0.0887
Tnrc6a,-1.5,2.83,0.123
1110059G10Rik,-7.3,2.82,0.0324
BC100530,-2.6,2.82,0.0366
Cntrob,-4.8,2.82,0.0972
Gm10655,-10.1,2.82,0.0421
Gm14459,-3.1,2.82,0.0366
Aatk,3.4,2.81,0.0272
Ccpg1os,-10.1,2.81,0.0428
Cnbp,3.5,2.81,0.0979
Dnajc5,5.9,2.81,0.0182
Gm3373,-4.9,2.81,0.0428
Gm3739,-4.9,2.81,0.0428
Gm5728,-2.6,2.81,0.037
Gm8660,-2.6,2.81,0.037
Pdpn,-4.5,2.81,0.0979
Triqk,1,2.81,0.09
Ahr,-3.3,2.8,0.0986
Cbr4,-7.3,2.8,0.0635
Cttnbp2nl,-4.4,2.8,0.0635
Dpy19l3,-2.2,2.8,0.0907
Gm10146,-2.6,2.8,0.0435
Gpx4,-4.6,2.8,0.0986
Mrpl30,-4,2.8,0.0635
Naga,4.1,2.8,0.0274
Nexmif,-2.9,2.8,0.0986
ENSMUSG00000052429,3.2,2.8,0.0986
ENSMUSG00000091294,-5.5,2.8,0.126
Atp1a2,-7,2.79,0.0639
Cyb5r1,2.2,2.79,0.0276
Pde4dip,-4.4,2.79,0.0993
Pgrmc1,3.8,2.79,0.0993
Setd2,2.3,2.79,0.126
Slc27a5,-2.8,2.79,0.126
Cpeb4,-3.3,2.78,0.127
Dnttip2,-4.8,2.78,0.127
Gm20865,-7,2.78,0.0381
Hoxa1,9.7,2.78,0.127
Olfr355,-4.1,2.78,0.115
Pfas,-6.6,2.78,0.0279
Plscr2,6.5,2.78,0.0381
Sult4a1,1.6,2.78,0.092
Tbkbp1,-9.9,2.78,0.0328
Zfp966,-3.6,2.78,0.127
Zfp967,-3.6,2.78,0.127
Ccdc25,2.7,2.77,0.0928
Chac2,-5.8,2.77,0.0329
Eps8l3,-3.6,2.77,0.115
Nfam1,-3.3,2.77,0.0192
Slc6a9,3.4,2.77,0.0281
Tmem144,1,2.77,0.0928
Tmem268,-7.8,2.77,0.0648
Dnajc19,-3.3,2.76,0.0194
Fpr3,-10,2.76,0.0464
Mettl21e,4.8,2.76,0.039
Olfr615,5.7,2.76,0.039
Olfr633,-7.9,2.76,0.039
